Latitude (decimal degrees):	28.095
Longitude (decimal degrees):	-15.487
Elevation (m):	255
Radiation database:	PVGIS-SARAH3


Slope: 27 deg. (optimum)
Azimuth: 2 deg. (optimum)
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20231030:1309,776.84,868.58,151.38,8.48,47.79,23.33,2.62,0.0
20231030:1409,680.68,662.06,215.42,7.33,43.53,23.41,2.83,0.0
20231030:1509,601.82,599.14,166.51,6.2,35.61,23.37,2.9,0.0
20231030:1609,372.48,281.17,187.57,3.85,25.37,23.19,2.97,0.0
20231030:1709,75.22,16.98,92.33,1.12,13.76,22.78,3.03,0.0
20231030:1809,0.0,0.0,2.74,0.03,1.34,22.11,2.76,0.0
20231030:1909,0.0,0.0,0.0,0.0,0.0,21.69,2.14,0.0
20231030:2009,0.0,0.0,0.0,0.0,0.0,21.17,1.45,0.0
20231030:2109,0.0,0.0,0.0,0.0,0.0,20.49,1.03,0.0
20231030:2209,0.0,0.0,0.0,0.0,0.0,19.91,0.83,0.0
20231030:2309,0.0,0.0,0.0,0.0,0.0,20.07,0.76,0.0
20231031:0009,0.0,0.0,0.0,0.0,0.0,20.03,0.83,0.0
20231031:0109,0.0,0.0,0.0,0.0,0.0,19.21,1.1,0.0
20231031:0209,0.0,0.0,0.0,0.0,0.0,18.53,1.38,0.0
20231031:0309,0.0,0.0,0.0,0.0,0.0,18.19,1.59,0.0
20231031:0409,0.0,0.0,0.0,0.0,0.0,17.99,1.72,0.0
20231031:0509,0.0,0.0,0.0,0.0,0.0,17.97,1.79,0.0
20231031:0609,0.0,0.0,0.0,0.0,0.0,18.07,1.79,0.0
20231031:0709,0.0,0.0,0.0,0.0,0.0,19.05,1.31,0.0
20231031:0809,156.85,141.7,76.28,1.56,11.04,19.83,1.03,0.0
20231031:0909,403.72,407.89,107.5,4.0,22.83,21.11,0.83,0.0
20231031:1009,555.86,578.0,143.46,5.88,33.38,22.47,0.76,0.0
20231031:1109,669.11,734.64,156.35,7.38,41.84,23.3,0.83,0.0
20231031:1209,731.44,824.98,161.24,8.22,46.95,23.99,1.1,0.0
20231031:1309,663.22,605.9,275.39,7.54,47.47,23.93,1.17,0.0
20231031:1409,522.19,351.48,328.11,6.1,43.23,24.03,1.03,0.0
20231031:1509,393.35,220.61,287.3,4.66,35.35,24.27,0.62,0.0
20231031:1609,407.61,371.45,154.64,4.11,25.15,23.97,0.69,0.0
20231031:1709,181.62,139.11,105.59,1.84,13.57,23.57,1.17,0.0
20231031:1809,0.0,0.0,0.0,0.0,0.0,23.07,1.45,0.0
20231031:1909,0.0,0.0,0.0,0.0,0.0,22.57,1.79,0.0
20231031:2009,0.0,0.0,0.0,0.0,0.0,22.06,1.66,0.0
20231031:2109,0.0,0.0,0.0,0.0,0.0,21.68,1.31,0.0
20231031:2209,0.0,0.0,0.0,0.0,0.0,21.47,1.03,0.0
20231031:2309,0.0,0.0,0.0,0.0,0.0,21.07,1.1,0.0
20231101:0009,0.0,0.0,0.0,0.0,0.0,20.71,1.45,0.0
20231101:0109,0.0,0.0,0.0,0.0,0.0,20.74,2.0,0.0
20231101:0209,0.0,0.0,0.0,0.0,0.0,20.65,2.34,0.0
20231101:0309,0.0,0.0,0.0,0.0,0.0,20.61,2.55,0.0
20231101:0409,0.0,0.0,0.0,0.0,0.0,20.49,2.69,0.0
20231101:0509,0.0,0.0,0.0,0.0,0.0,20.48,2.97,0.0
20231101:0609,0.0,0.0,0.0,0.0,0.0,20.47,3.38,0.0
20231101:0709,0.0,0.0,0.0,0.0,0.0,20.89,4.07,0.0
20231101:0809,85.26,43.28,80.36,1.1,10.86,21.1,4.34,0.0
20231101:0909,345.96,279.04,152.24,3.49,22.62,21.7,4.55,0.0
20231101:1009,434.39,287.02,251.37,4.75,33.14,22.76,4.9,0.0
20231101:1109,588.2,460.15,274.82,6.37,41.56,23.47,5.17,0.0
20231101:1209,490.13,243.83,368.58,5.82,46.64,23.91,5.31,0.0
20231101:1309,765.84,804.23,171.74,8.1,47.15,24.29,5.24,0.0
20231101:1409,727.71,773.32,150.88,7.55,42.94,24.34,5.03,0.0
20231101:1509,501.78,377.57,248.86,5.32,35.1,24.23,5.03,0.0
20231101:1609,431.44,397.14,140.25,4.13,24.94,23.95,5.45,0.0
20231101:1709,158.71,105.96,106.92,1.68,13.39,23.35,5.72,0.0
20231101:1809,0.0,0.0,0.0,0.0,0.0,22.55,5.72,0.0
20231101:1909,0.0,0.0,0.0,0.0,0.0,22.01,6.21,0.0
20231101:2009,0.0,0.0,0.0,0.0,0.0,21.73,6.28,0.0
20231101:2109,0.0,0.0,0.0,0.0,0.0,21.47,6.34,0.0
20231101:2209,0.0,0.0,0.0,0.0,0.0,21.33,6.34,0.0
20231101:2309,0.0,0.0,0.0,0.0,0.0,21.21,6.0,0.0
20231102:0009,0.0,0.0,0.0,0.0,0.0,21.12,5.86,0.0
20231102:0109,0.0,0.0,0.0,0.0,0.0,21.09,5.66,0.0
20231102:0209,0.0,0.0,0.0,0.0,0.0,20.99,5.52,0.0
20231102:0309,0.0,0.0,0.0,0.0,0.0,20.97,5.59,0.0
20231102:0409,0.0,0.0,0.0,0.0,0.0,20.91,5.59,0.0
20231102:0509,0.0,0.0,0.0,0.0,0.0,20.84,5.72,0.0
20231102:0609,0.0,0.0,0.0,0.0,0.0,20.75,5.72,0.0
20231102:0709,0.0,0.0,0.0,0.0,0.0,20.59,5.45,0.0
20231102:0809,121.94,87.8,82.97,1.32,10.69,20.66,5.52,0.0
20231102:0909,117.27,11.53,146.14,1.72,22.42,21.25,5.86,0.0
20231102:1009,458.52,315.49,248.32,4.9,32.89,21.94,5.79,0.0
20231102:1109,669.8,619.04,214.71,6.97,41.28,22.6,5.86,0.0
20231102:1209,730.92,679.15,237.38,7.71,46.32,23.05,6.14,0.0
20231102:1309,615.56,422.58,342.19,6.8,46.83,23.31,6.76,0.0
20231102:1409,497.5,268.97,343.89,5.66,42.66,23.09,7.45,0.0
20231102:1509,525.25,395.79,247.79,5.42,34.86,22.74,7.72,0.0
20231102:1609,103.2,2.94,138.46,1.58,24.73,22.21,7.79,0.0
20231102:1709,85.63,26.35,94.95,1.19,13.21,21.69,7.66,0.0
20231102:1809,0.0,0.0,0.0,0.0,0.0,21.08,7.72,0.0
20231102:1909,0.0,0.0,0.0,0.0,0.0,20.98,8.0,0.0
20231102:2009,0.0,0.0,0.0,0.0,0.0,20.89,7.79,0.0
20231102:2109,0.0,0.0,0.0,0.0,0.0,20.84,7.17,0.0
20231102:2209,0.0,0.0,0.0,0.0,0.0,20.76,6.21,0.0
20231102:2309,0.0,0.0,0.0,0.0,0.0,20.71,5.79,0.0
20231103:0009,0.0,0.0,0.0,0.0,0.0,20.72,5.72,0.0
20231103:0109,0.0,0.0,0.0,0.0,0.0,20.71,5.79,0.0
20231103:0209,0.0,0.0,0.0,0.0,0.0,20.74,6.0,0.0
20231103:0309,0.0,0.0,0.0,0.0,0.0,20.69,6.28,0.0
20231103:0409,0.0,0.0,0.0,0.0,0.0,20.67,6.55,0.0
20231103:0509,0.0,0.0,0.0,0.0,0.0,20.62,6.76,0.0
20231103:0609,0.0,0.0,0.0,0.0,0.0,20.49,6.83,0.0
20231103:0709,0.0,0.0,0.0,0.0,0.0,20.56,6.76,0.0
20231103:0809,68.59,26.72,75.1,0.96,10.51,20.72,6.62,0.0
20231103:0909,95.26,4.35,127.25,1.46,22.21,21.42,6.9,0.0
20231103:1009,367.43,183.67,268.7,4.21,32.65,22.14,6.83,0.0
20231103:1109,315.05,74.21,317.97,4.08,41.0,22.62,6.76,0.0
20231103:1209,404.09,133.95,365.54,5.02,46.01,22.96,7.31,0.0
20231103:1309,265.86,25.02,309.42,3.66,46.52,23.01,7.59,0.0
20231103:1409,63.98,0.0,94.62,1.07,42.37,22.87,7.66,0.0
20231103:1509,113.04,0.0,153.29,1.73,34.62,22.4,7.59,0.0
20231103:1609,170.34,36.96,183.0,2.28,24.53,22.01,7.59,0.0
20231103:1709,112.18,51.53,102.15,1.37,13.04,21.33,7.45,0.0
20231103:1809,0.0,0.0,0.0,0.0,0.0,20.55,7.1,0.0
20231103:1909,0.0,0.0,0.0,0.0,0.0,20.11,6.97,0.0
20231103:2009,0.0,0.0,0.0,0.0,0.0,19.83,6.83,0.0
20231103:2109,0.0,0.0,0.0,0.0,0.0,19.71,6.97,0.0
20231103:2209,0.0,0.0,0.0,0.0,0.0,19.56,6.97,0.0
20231103:2309,0.0,0.0,0.0,0.0,0.0,19.5,6.62,0.0
20231104:0009,0.0,0.0,0.0,0.0,0.0,19.36,6.34,0.0
20231104:0109,0.0,0.0,0.0,0.0,0.0,19.28,6.07,0.0
20231104:0209,0.0,0.0,0.0,0.0,0.0,19.19,5.79,0.0
20231104:0309,0.0,0.0,0.0,0.0,0.0,19.11,5.72,0.0
20231104:0409,0.0,0.0,0.0,0.0,0.0,19.1,5.59,0.0
20231104:0509,0.0,0.0,0.0,0.0,0.0,19.09,5.52,0.0
20231104:0609,0.0,0.0,0.0,0.0,0.0,19.04,5.52,0.0
20231104:0709,0.0,0.0,0.0,0.0,0.0,19.29,5.72,0.0
20231104:0809,42.53,7.23,60.58,0.72,10.33,19.51,5.52,0.0
20231104:0909,238.89,118.32,181.08,2.72,22.0,20.09,5.38,0.0
20231104:1009,271.89,79.29,259.42,3.43,32.41,20.84,5.17,0.0
20231104:1109,564.62,404.41,293.47,6.09,40.72,21.5,5.17,0.0
20231104:1209,309.5,52.72,333.89,4.12,45.7,21.87,5.03,0.0
20231104:1309,461.51,199.57,373.15,5.53,46.21,22.32,5.1,0.0
20231104:1409,595.45,442.76,297.89,6.38,42.1,22.38,5.24,0.0
20231104:1509,528.61,416.0,237.13,5.42,34.38,22.41,5.45,0.0
20231104:1609,192.33,55.03,191.54,2.47,24.33,22.29,5.72,0.0
20231104:1709,131.03,73.68,103.91,1.47,12.87,21.96,5.86,0.0
20231104:1809,0.0,0.0,0.0,0.0,0.0,21.32,5.79,0.0
20231104:1909,0.0,0.0,0.0,0.0,0.0,20.67,5.79,0.0
20231104:2009,0.0,0.0,0.0,0.0,0.0,20.48,5.79,0.0
20231104:2109,0.0,0.0,0.0,0.0,0.0,20.37,5.72,0.0
20231104:2209,0.0,0.0,0.0,0.0,0.0,20.27,5.66,0.0
20231104:2309,0.0,0.0,0.0,0.0,0.0,20.2,5.38,0.0
20231105:0009,0.0,0.0,0.0,0.0,0.0,20.12,5.1,0.0
20231105:0109,0.0,0.0,0.0,0.0,0.0,19.94,4.83,0.0
20231105:0209,0.0,0.0,0.0,0.0,0.0,19.88,4.62,0.0
20231105:0309,0.0,0.0,0.0,0.0,0.0,19.73,4.48,0.0
20231105:0409,0.0,0.0,0.0,0.0,0.0,19.64,4.41,0.0
20231105:0509,0.0,0.0,0.0,0.0,0.0,19.58,4.41,0.0
20231105:0609,0.0,0.0,0.0,0.0,0.0,19.53,4.34,0.0
20231105:0709,0.0,0.0,0.0,0.0,0.0,19.31,4.41,0.0
20231105:0809,130.5,104.56,77.46,1.31,10.15,19.53,4.28,0.0
20231105:0909,358.51,302.99,141.29,3.47,21.8,20.34,4.41,0.0
20231105:1009,465.79,339.27,234.55,4.88,32.17,20.99,4.41,0.0
20231105:1109,669.51,643.7,196.41,6.91,40.44,21.71,4.21,0.0
20231105:1209,652.47,529.04,293.89,7.05,45.4,22.24,4.07,0.0
20231105:1309,774.89,831.58,159.92,8.1,45.91,22.54,4.07,0.0
20231105:1409,699.94,700.3,188.32,7.22,41.82,22.83,4.0,0.0
20231105:1509,626.41,653.24,135.09,6.17,34.15,22.9,3.93,0.0
20231105:1609,461.58,457.9,117.61,4.25,24.14,22.77,4.28,0.0
20231105:1709,137.35,83.6,102.57,1.5,12.71,22.38,4.62,0.0
20231105:1809,0.0,0.0,0.0,0.0,0.0,21.86,5.03,0.0
20231105:1909,0.0,0.0,0.0,0.0,0.0,21.33,5.31,0.0
20231105:2009,0.0,0.0,0.0,0.0,0.0,20.79,5.17,0.0
20231105:2109,0.0,0.0,0.0,0.0,0.0,20.27,4.97,0.0
20231105:2209,0.0,0.0,0.0,0.0,0.0,19.78,4.9,0.0
20231105:2309,0.0,0.0,0.0,0.0,0.0,19.41,5.17,0.0
20231106:0009,0.0,0.0,0.0,0.0,0.0,19.48,5.79,0.0
20231106:0109,0.0,0.0,0.0,0.0,0.0,19.47,6.07,0.0
20231106:0209,0.0,0.0,0.0,0.0,0.0,19.56,6.34,0.0
20231106:0309,0.0,0.0,0.0,0.0,0.0,19.55,6.48,0.0
20231106:0409,0.0,0.0,0.0,0.0,0.0,19.54,6.48,0.0
20231106:0509,0.0,0.0,0.0,0.0,0.0,19.46,6.41,0.0
20231106:0609,0.0,0.0,0.0,0.0,0.0,19.36,6.48,0.0
20231106:0709,0.0,0.0,0.0,0.0,0.0,19.13,6.41,0.0
20231106:0809,32.92,3.72,51.55,0.6,9.97,19.16,6.21,0.0
20231106:0909,72.9,0.0,104.08,1.18,21.59,19.51,6.41,0.0
20231106:1009,218.59,38.64,235.79,2.91,31.93,20.03,6.62,0.0
20231106:1109,648.46,564.42,228.52,6.59,40.17,20.55,6.83,0.0
20231106:1209,801.91,854.75,139.06,8.09,45.1,21.0,6.97,0.0
20231106:1309,677.51,541.67,290.82,7.08,45.61,21.26,7.38,0.0
20231106:1409,253.7,29.74,287.45,3.44,41.55,21.37,7.86,0.0
20231106:1509,519.65,390.32,240.25,5.24,33.92,21.13,8.14,0.0
20231106:1609,382.77,293.56,172.89,3.66,23.95,20.87,8.48,0.0
20231106:1709,205.68,174.57,92.73,1.81,12.55,20.41,8.9,0.0
20231106:1809,0.0,0.0,0.0,0.0,0.0,19.71,8.97,0.0
20231106:1909,0.0,0.0,0.0,0.0,0.0,19.07,9.17,0.0
20231106:2009,0.0,0.0,0.0,0.0,0.0,18.91,9.17,0.0
20231106:2109,0.0,0.0,0.0,0.0,0.0,18.91,8.83,0.0
20231106:2209,0.0,0.0,0.0,0.0,0.0,18.78,8.48,0.0
20231106:2309,0.0,0.0,0.0,0.0,0.0,18.72,8.48,0.0
20231107:0009,0.0,0.0,0.0,0.0,0.0,18.66,8.41,0.0
20231107:0109,0.0,0.0,0.0,0.0,0.0,18.59,8.55,0.0
20231107:0209,0.0,0.0,0.0,0.0,0.0,18.49,8.48,0.0
20231107:0309,0.0,0.0,0.0,0.0,0.0,18.4,8.83,0.0
20231107:0409,0.0,0.0,0.0,0.0,0.0,18.29,9.17,0.0
20231107:0509,0.0,0.0,0.0,0.0,0.0,18.15,9.1,0.0
20231107:0609,0.0,0.0,0.0,0.0,0.0,18.1,9.24,0.0
20231107:0709,0.0,0.0,0.0,0.0,0.0,18.27,9.52,0.0
20231107:0809,76.45,37.81,73.41,0.97,9.79,18.45,9.1,0.0
20231107:0909,186.46,62.63,172.86,2.3,21.38,18.95,9.52,0.0
20231107:1009,566.0,501.96,176.34,5.44,31.69,19.39,9.45,0.0
20231107:1109,335.85,90.17,318.6,4.18,39.89,19.67,9.59,0.0
20231107:1209,389.3,114.54,357.78,4.79,44.8,19.91,9.52,0.0
20231107:1309,95.11,0.0,130.58,1.47,45.32,20.17,9.31,0.0
20231107:1409,201.26,6.78,247.68,2.84,41.29,20.31,9.1,0.0
20231107:1509,235.21,40.75,252.4,3.1,33.7,20.3,9.03,0.0
20231107:1609,452.98,411.92,135.73,4.06,23.77,20.13,9.03,0.0
20231107:1709,217.93,191.36,90.24,1.85,12.4,19.84,9.1,0.0
20231107:1809,0.0,0.0,0.0,0.0,0.0,19.4,9.38,0.0
20231107:1909,0.0,0.0,0.0,0.0,0.0,19.19,9.52,0.0
20231107:2009,0.0,0.0,0.0,0.0,0.0,18.97,9.72,0.0
20231107:2109,0.0,0.0,0.0,0.0,0.0,18.87,10.0,0.0
20231107:2209,0.0,0.0,0.0,0.0,0.0,18.81,9.93,0.0
20231107:2309,0.0,0.0,0.0,0.0,0.0,18.83,9.52,0.0
20231108:0009,0.0,0.0,0.0,0.0,0.0,18.81,9.38,0.0
20231108:0109,0.0,0.0,0.0,0.0,0.0,18.79,9.45,0.0
20231108:0209,0.0,0.0,0.0,0.0,0.0,18.59,9.38,0.0
20231108:0309,0.0,0.0,0.0,0.0,0.0,18.51,9.45,0.0
20231108:0409,0.0,0.0,0.0,0.0,0.0,18.38,9.45,0.0
20231108:0509,0.0,0.0,0.0,0.0,0.0,18.33,9.38,0.0
20231108:0609,0.0,0.0,0.0,0.0,0.0,18.31,9.24,0.0
20231108:0709,0.0,0.0,0.0,0.0,0.0,18.57,9.1,0.0
20231108:0809,67.48,30.71,69.34,0.9,9.61,18.74,8.76,0.0
20231108:0909,93.35,4.5,123.51,1.42,21.18,19.27,8.83,0.0
20231108:1009,483.8,353.87,228.57,4.87,31.46,19.79,8.76,0.0
20231108:1109,665.42,583.62,222.69,6.64,39.62,20.38,8.83,0.0
20231108:1209,692.56,565.34,277.98,7.11,44.51,20.85,9.03,0.0
20231108:1309,742.86,663.31,243.01,7.49,45.03,21.01,9.38,0.0
20231108:1409,602.02,431.65,297.72,6.23,41.03,21.05,9.59,0.0
20231108:1509,526.8,396.54,239.58,5.24,33.48,20.95,9.52,0.0
20231108:1609,338.22,222.41,190.5,3.38,23.59,20.69,9.38,0.0
20231108:1709,153.49,103.3,100.03,1.53,12.25,20.24,9.03,0.0
20231108:1809,0.0,0.0,0.0,0.0,0.0,19.64,8.83,0.0
20231108:1909,0.0,0.0,0.0,0.0,0.0,19.53,9.38,0.0
20231108:2009,0.0,0.0,0.0,0.0,0.0,19.44,9.72,0.0
20231108:2109,0.0,0.0,0.0,0.0,0.0,19.39,9.79,0.0
20231108:2209,0.0,0.0,0.0,0.0,0.0,19.32,9.52,0.0
20231108:2309,0.0,0.0,0.0,0.0,0.0,19.34,9.31,0.0
20231109:0009,0.0,0.0,0.0,0.0,0.0,19.26,8.83,0.0
20231109:0109,0.0,0.0,0.0,0.0,0.0,19.31,8.34,0.0
20231109:0209,0.0,0.0,0.0,0.0,0.0,19.27,8.28,0.0
20231109:0309,0.0,0.0,0.0,0.0,0.0,19.22,8.55,0.0
20231109:0409,0.0,0.0,0.0,0.0,0.0,19.28,8.69,0.0
20231109:0509,0.0,0.0,0.0,0.0,0.0,19.27,8.55,0.0
20231109:0609,0.0,0.0,0.0,0.0,0.0,19.24,8.48,0.0
20231109:0709,0.0,0.0,0.0,0.0,0.0,19.04,8.0,0.0
20231109:0809,107.45,77.99,73.98,1.12,9.43,19.14,8.14,0.0
20231109:0909,201.09,81.64,171.99,2.38,20.97,19.82,8.41,0.0
20231109:1009,546.74,482.9,178.47,5.28,31.22,20.47,8.07,0.0
20231109:1109,608.68,478.71,263.76,6.24,39.36,21.11,7.66,0.0
20231109:1209,548.73,323.2,348.68,6.07,44.22,21.56,7.38,0.0
20231109:1309,590.16,383.19,341.4,6.4,44.74,21.84,7.38,0.0
20231109:1409,584.87,418.18,299.06,6.13,40.78,21.9,7.31,0.0
20231109:1509,493.49,351.46,251.23,5.03,33.27,21.78,7.24,0.0
20231109:1609,359.47,260.48,180.95,3.49,23.42,21.55,7.45,0.0
20231109:1709,136.78,85.43,98.53,1.43,12.11,21.12,7.86,0.0
20231109:1809,0.0,0.0,0.0,0.0,0.0,20.51,7.86,0.0
20231109:1909,0.0,0.0,0.0,0.0,0.0,19.99,7.45,0.0
20231109:2009,0.0,0.0,0.0,0.0,0.0,19.78,7.31,0.0
20231109:2109,0.0,0.0,0.0,0.0,0.0,19.61,7.38,0.0
20231109:2209,0.0,0.0,0.0,0.0,0.0,19.51,7.45,0.0
20231109:2309,0.0,0.0,0.0,0.0,0.0,19.48,7.52,0.0
20231110:0009,0.0,0.0,0.0,0.0,0.0,19.37,7.24,0.0
20231110:0109,0.0,0.0,0.0,0.0,0.0,19.28,6.62,0.0
20231110:0209,0.0,0.0,0.0,0.0,0.0,19.19,6.28,0.0
20231110:0309,0.0,0.0,0.0,0.0,0.0,19.13,6.14,0.0
20231110:0409,0.0,0.0,0.0,0.0,0.0,19.09,6.07,0.0
20231110:0509,0.0,0.0,0.0,0.0,0.0,19.06,5.86,0.0
20231110:0609,0.0,0.0,0.0,0.0,0.0,19.01,5.59,0.0
20231110:0709,0.0,0.0,0.0,0.0,0.0,19.0,5.79,0.0
20231110:0809,142.48,130.73,67.66,1.27,9.25,19.19,5.86,0.0
20231110:0909,361.75,315.14,130.57,3.35,20.77,20.15,5.93,0.0
20231110:1009,563.47,544.22,146.43,5.41,30.98,21.13,5.79,0.0
20231110:1109,707.36,735.06,144.77,7.02,39.09,22.01,5.79,0.0
20231110:1209,770.94,815.45,154.06,7.81,43.94,22.56,5.72,0.0
20231110:1309,788.81,851.23,144.08,7.98,44.47,22.91,5.79,0.0
20231110:1409,729.38,761.17,151.64,7.23,40.53,22.99,6.0,0.0
20231110:1509,618.9,623.34,142.07,5.89,33.07,22.85,6.21,0.0
20231110:1609,447.44,429.94,121.93,4.0,23.25,22.46,6.21,0.0
20231110:1709,193.93,165.01,90.8,1.69,11.97,21.82,6.07,0.0
20231110:1809,0.0,0.0,0.0,0.0,0.0,21.08,5.79,0.0
20231110:1909,0.0,0.0,0.0,0.0,0.0,20.54,5.79,0.0
20231110:2009,0.0,0.0,0.0,0.0,0.0,20.26,5.66,0.0
20231110:2109,0.0,0.0,0.0,0.0,0.0,20.11,5.52,0.0
20231110:2209,0.0,0.0,0.0,0.0,0.0,20.03,5.45,0.0
20231110:2309,0.0,0.0,0.0,0.0,0.0,19.97,5.45,0.0
20231111:0009,0.0,0.0,0.0,0.0,0.0,20.0,5.66,0.0
20231111:0109,0.0,0.0,0.0,0.0,0.0,19.95,6.0,0.0
20231111:0209,0.0,0.0,0.0,0.0,0.0,19.85,6.28,0.0
20231111:0309,0.0,0.0,0.0,0.0,0.0,19.83,6.55,0.0
20231111:0409,0.0,0.0,0.0,0.0,0.0,19.81,6.83,0.0
20231111:0509,0.0,0.0,0.0,0.0,0.0,19.85,6.9,0.0
20231111:0609,0.0,0.0,0.0,0.0,0.0,19.87,6.76,0.0
20231111:0709,0.0,0.0,0.0,0.0,0.0,19.94,6.41,0.0
20231111:0809,24.86,2.01,42.82,0.49,9.07,20.06,6.41,0.0
20231111:0909,125.06,21.46,144.86,1.75,20.56,20.71,6.62,0.0
20231111:1009,223.42,46.62,235.28,2.94,30.75,21.44,6.28,0.0
20231111:1109,362.01,129.8,317.67,4.4,38.83,21.99,6.0,0.0
20231111:1209,423.85,168.77,355.82,5.1,43.66,22.42,5.72,0.0
20231111:1309,734.36,706.51,216.19,7.5,44.19,22.77,5.66,0.0
20231111:1409,653.19,576.68,238.47,6.64,40.29,22.88,5.59,0.0
20231111:1509,491.38,362.98,244.36,5.01,32.87,22.78,5.52,0.0
20231111:1609,331.84,227.81,184.54,3.31,23.09,22.45,5.59,0.0
20231111:1709,90.26,38.78,88.93,1.14,11.84,21.88,5.72,0.0
20231111:1809,0.0,0.0,0.0,0.0,0.0,21.2,5.79,0.0
20231111:1909,0.0,0.0,0.0,0.0,0.0,20.74,6.0,0.0
20231111:2009,0.0,0.0,0.0,0.0,0.0,20.41,6.14,0.0
20231111:2109,0.0,0.0,0.0,0.0,0.0,20.2,6.07,0.0
20231111:2209,0.0,0.0,0.0,0.0,0.0,20.0,5.93,0.0
20231111:2309,0.0,0.0,0.0,0.0,0.0,19.89,5.79,0.0
20231112:0009,0.0,0.0,0.0,0.0,0.0,19.81,5.72,0.0
20231112:0109,0.0,0.0,0.0,0.0,0.0,19.67,5.66,0.0
20231112:0209,0.0,0.0,0.0,0.0,0.0,19.62,5.66,0.0
20231112:0309,0.0,0.0,0.0,0.0,0.0,19.49,5.59,0.0
20231112:0409,0.0,0.0,0.0,0.0,0.0,19.43,5.66,0.0
20231112:0509,0.0,0.0,0.0,0.0,0.0,19.33,5.66,0.0
20231112:0609,0.0,0.0,0.0,0.0,0.0,19.34,5.52,0.0
20231112:0709,0.0,0.0,0.0,0.0,0.0,19.29,5.52,0.0
20231112:0809,60.6,28.64,63.48,0.81,8.89,19.37,5.24,0.0
20231112:0909,129.92,24.7,147.3,1.8,20.36,20.21,4.97,0.0
20231112:1009,511.51,434.31,196.52,5.04,30.52,21.41,4.76,0.0
20231112:1109,431.67,215.31,321.24,4.98,38.57,22.5,4.48,0.0
20231112:1209,729.36,731.51,198.89,7.52,43.38,23.28,4.21,0.0
20231112:1309,765.79,826.95,158.87,7.87,43.92,23.71,4.0,0.0
20231112:1409,711.15,751.32,158.24,7.17,40.06,23.89,3.93,0.0
20231112:1509,590.35,582.57,163.21,5.74,32.67,23.82,3.72,0.0
20231112:1609,430.56,409.85,131.58,3.91,22.93,23.53,3.45,0.0
20231112:1709,43.61,3.92,65.83,0.76,11.72,23.03,3.17,0.0
20231112:1809,0.0,0.0,0.0,0.0,0.0,22.12,3.17,0.0
20231112:1909,0.0,0.0,0.0,0.0,0.0,21.03,3.66,0.0
20231112:2009,0.0,0.0,0.0,0.0,0.0,20.5,4.14,0.0
20231112:2109,0.0,0.0,0.0,0.0,0.0,20.15,4.48,0.0
20231112:2209,0.0,0.0,0.0,0.0,0.0,19.9,4.62,0.0
20231112:2309,0.0,0.0,0.0,0.0,0.0,19.72,4.55,0.0
20231113:0009,0.0,0.0,0.0,0.0,0.0,19.56,4.41,0.0
20231113:0109,0.0,0.0,0.0,0.0,0.0,19.41,4.41,0.0
20231113:0209,0.0,0.0,0.0,0.0,0.0,19.41,4.28,0.0
20231113:0309,0.0,0.0,0.0,0.0,0.0,19.37,4.14,0.0
20231113:0409,0.0,0.0,0.0,0.0,0.0,19.35,3.93,0.0
20231113:0509,0.0,0.0,0.0,0.0,0.0,19.29,3.86,0.0
20231113:0609,0.0,0.0,0.0,0.0,0.0,19.24,3.66,0.0
20231113:0709,0.0,0.0,0.0,0.0,0.0,19.26,4.21,0.0
20231113:0809,139.21,128.94,66.52,1.21,8.71,19.4,4.07,0.0
20231113:0909,375.01,348.12,118.81,3.4,20.15,20.69,4.0,0.0
20231113:1009,554.39,543.24,150.28,5.36,30.29,22.86,4.0,0.0
20231113:1109,697.76,748.77,142.8,7.03,38.31,24.23,4.0,0.0
20231113:1209,762.54,841.28,147.46,7.87,43.11,24.98,3.93,0.0
20231113:1309,767.63,843.23,153.64,7.93,43.66,25.23,4.0,0.0
20231113:1409,720.21,776.07,150.91,7.27,39.83,25.23,4.14,0.0
20231113:1509,613.52,636.79,141.43,5.91,32.48,25.14,4.28,0.0
20231113:1609,445.8,440.3,121.35,4.0,22.78,24.84,4.28,0.0
20231113:1709,214.21,201.82,83.8,1.75,11.59,24.21,4.21,0.0
20231113:1809,0.0,0.0,0.0,0.0,0.0,23.03,3.86,0.0
20231113:1909,0.0,0.0,0.0,0.0,0.0,21.98,3.79,0.0
20231113:2009,0.0,0.0,0.0,0.0,0.0,21.52,3.59,0.0
20231113:2109,0.0,0.0,0.0,0.0,0.0,21.33,3.59,0.0
20231113:2209,0.0,0.0,0.0,0.0,0.0,21.37,3.66,0.0
20231113:2309,0.0,0.0,0.0,0.0,0.0,21.52,3.72,0.0
20231114:0009,0.0,0.0,0.0,0.0,0.0,21.5,3.66,0.0
20231114:0109,0.0,0.0,0.0,0.0,0.0,21.17,3.86,0.0
20231114:0209,0.0,0.0,0.0,0.0,0.0,20.77,4.21,0.0
20231114:0309,0.0,0.0,0.0,0.0,0.0,20.49,4.48,0.0
20231114:0409,0.0,0.0,0.0,0.0,0.0,20.4,4.48,0.0
20231114:0509,0.0,0.0,0.0,0.0,0.0,20.41,4.34,0.0
20231114:0609,0.0,0.0,0.0,0.0,0.0,20.44,4.14,0.0
